image_id,image,xmin,ymin,xmax,ymax,class
001393,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001393.jpg,213,164,230,209,bottle
001393,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001393.jpg,206,176,221,216,bottle
001393,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001393.jpg,196,189,210,232,bottle
001393,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001393.jpg,134,180,250,375,person
001395,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001395.jpg,35,24,499,375,cat
001402,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001402.jpg,213,66,443,301,sofa
001402,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001402.jpg,1,118,369,375,sofa
001402,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001402.jpg,433,51,494,124,bicycle
001404,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001404.jpg,57,22,443,361,cat
001405,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001405.jpg,83,59,273,435,horse
001405,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001405.jpg,135,89,271,453,person
001406,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001406.jpg,109,127,404,373,dog
001406,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001406.jpg,1,36,417,303,person
001406,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001406.jpg,1,1,500,373,sofa
001408,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001408.jpg,114,245,178,448,bottle
001408,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001408.jpg,56,107,230,387,person
001408,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001408.jpg,20,68,50,167,bottle
001408,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001408.jpg,210,1,333,108,person
001408,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001408.jpg,84,87,333,366,person
001408,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001408.jpg,119,1,184,130,pottedplant
001409,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001409.jpg,226,74,464,240,car
001409,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001409.jpg,298,93,325,122,person
001409,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001409.jpg,348,92,395,123,person
001414,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001414.jpg,15,87,43,196,person
001414,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001414.jpg,40,88,65,128,person
001414,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001414.jpg,324,84,362,130,person
001414,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001414.jpg,428,86,465,153,person
001414,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001414.jpg,475,93,500,234,person
001414,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001414.jpg,40,64,458,313,car
001418,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001418.jpg,32,34,344,473,dog
001420,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001420.jpg,192,109,340,270,horse
001420,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001420.jpg,281,80,364,268,person
001420,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001420.jpg,436,148,500,306,pottedplant
001421,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001421.jpg,189,1,372,438,person
001421,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001421.jpg,116,181,374,476,person
001421,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001421.jpg,1,295,107,401,chair
001421,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001421.jpg,3,385,375,500,diningtable
001426,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001426.jpg,4,185,331,498,motorbike
001426,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001426.jpg,3,3,222,498,person
001426,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001426.jpg,188,3,240,88,person
001426,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001426.jpg,231,1,257,70,person
001426,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001426.jpg,11,3,53,76,person
001427,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001427.jpg,153,199,270,341,bicycle
001427,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001427.jpg,249,159,332,275,bicycle
001427,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001427.jpg,229,58,319,266,person
001427,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001427.jpg,159,114,267,297,person
001434,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001434.jpg,445,271,466,327,person
001434,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001434.jpg,427,268,449,324,person
001434,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001434.jpg,243,236,411,303,bus
001434,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001434.jpg,97,222,235,311,bus
001436,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001436.jpg,185,125,330,167,aeroplane
001442,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001442.jpg,73,68,429,333,cow
001450,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001450.jpg,183,70,330,253,person
001450,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001450.jpg,185,110,336,251,motorbike
001451,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001451.jpg,3,237,500,334,diningtable
001451,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001451.jpg,379,199,419,264,bottle
001451,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001451.jpg,164,157,221,293,bottle
001451,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001451.jpg,242,119,386,244,person
001451,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001451.jpg,97,101,221,251,person
001451,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001451.jpg,12,152,52,189,pottedplant
001453,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001453.jpg,176,29,297,306,bird
001455,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001455.jpg,125,176,345,374,bicycle
001455,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001455.jpg,147,124,300,345,person
001455,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001455.jpg,51,125,92,187,person
001455,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001455.jpg,100,122,153,182,person
001455,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001455.jpg,415,89,500,126,car
001457,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001457.jpg,136,121,350,264,sofa
001457,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001457.jpg,432,212,500,375,chair
001468,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001468.jpg,138,64,250,256,cow
001468,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001468.jpg,22,106,166,237,cow
001468,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001468.jpg,214,110,254,209,cow
001470,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001470.jpg,103,30,311,234,tvmonitor
001479,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001479.jpg,144,88,500,375,person
001479,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001479.jpg,337,45,470,166,pottedplant
001480,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001480.jpg,166,52,500,376,sofa
001480,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001480.jpg,125,3,279,185,person
001480,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001480.jpg,138,31,329,251,person
001480,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001480.jpg,173,63,432,341,person
001480,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001480.jpg,146,332,255,376,person
001483,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001483.jpg,171,72,388,303,train
001483,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001483.jpg,74,151,153,250,train
001485,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001485.jpg,43,105,334,300,motorbike
001485,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001485.jpg,109,33,251,299,person
001485,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001485.jpg,45,183,169,333,person
001486,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001486.jpg,110,61,461,269,cat
001488,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001488.jpg,254,152,385,204,car
001492,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001492.jpg,185,168,487,316,car
001492,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001492.jpg,45,157,104,187,car
001492,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001492.jpg,1,158,43,189,car
001492,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001492.jpg,394,130,419,147,car
001492,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001492.jpg,357,130,390,149,car
001494,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001494.jpg,122,243,321,371,car
001498,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001498.jpg,51,14,359,500,person
001498,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001498.jpg,2,224,93,487,person
001499,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001499.jpg,212,223,238,300,person
001499,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001499.jpg,292,255,304,273,person
001499,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001499.jpg,238,233,244,247,person
001501,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001501.jpg,327,187,366,257,bicycle
001501,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001501.jpg,330,148,376,244,person
001504,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001504.jpg,146,422,161,484,person
001504,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001504.jpg,190,420,212,489,person
001504,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001504.jpg,259,422,281,493,person
001512,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001512.jpg,160,130,435,232,bird
001515,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001515.jpg,60,13,361,500,horse
001517,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001517.jpg,19,109,416,291,dog
001517,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001517.jpg,4,3,499,375,chair
001521,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001521.jpg,45,396,188,500,person
001521,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001521.jpg,134,131,230,462,person
001521,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001521.jpg,195,164,292,422,horse
001524,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001524.jpg,185,158,216,230,dog
001524,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001524.jpg,139,84,205,212,person
001524,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001524.jpg,281,70,339,210,person
001526,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001526.jpg,3,18,114,298,person
001526,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001526.jpg,109,51,214,297,person
001526,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001526.jpg,212,35,316,297,person
001526,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001526.jpg,289,33,387,297,person
001526,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001526.jpg,381,15,500,297,person
001528,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001528.jpg,46,76,372,348,bird
001529,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001529.jpg,36,170,111,277,tvmonitor
001529,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001529.jpg,160,157,450,317,sofa
001529,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001529.jpg,354,273,475,375,chair
001532,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001532.jpg,105,170,180,205,car
001532,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001532.jpg,187,186,232,207,car
001532,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001532.jpg,166,165,234,204,bus
001532,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001532.jpg,265,152,327,216,bus
001532,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001532.jpg,225,168,262,216,motorbike
001532,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001532.jpg,295,184,313,215,motorbike
001532,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001532.jpg,354,193,368,219,motorbike
001532,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001532.jpg,226,130,262,196,person
001532,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001532.jpg,296,159,317,205,person
001532,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001532.jpg,351,169,371,212,person
001539,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001539.jpg,102,167,357,350,bicycle
001548,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001548.jpg,133,145,287,328,person
001548,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001548.jpg,63,254,147,313,chair
001548,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001548.jpg,1,248,42,307,chair
001555,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001555.jpg,333,294,390,368,cat
001556,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001556.jpg,72,39,159,255,horse
001556,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001556.jpg,323,31,435,292,horse
001557,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001557.jpg,36,3,379,107,aeroplane
001557,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001557.jpg,399,79,421,125,person
001559,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001559.jpg,197,185,224,215,car
001559,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001559.jpg,146,175,183,226,car
001559,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001559.jpg,131,190,149,203,car
001563,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001563.jpg,12,201,385,333,diningtable
001563,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001563.jpg,344,110,446,273,person
001563,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001563.jpg,262,86,360,199,person
001563,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001563.jpg,130,125,200,202,person
001563,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001563.jpg,212,131,288,202,person
001563,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001563.jpg,5,110,132,333,person
001563,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001563.jpg,72,168,95,237,bottle
001563,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001563.jpg,109,177,126,217,bottle
001563,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001563.jpg,127,174,143,210,bottle
001563,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001563.jpg,261,174,278,204,bottle
001563,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001563.jpg,398,191,488,283,chair
001576,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001576.jpg,51,172,458,280,car
001579,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001579.jpg,1,302,217,500,bicycle
001579,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001579.jpg,36,254,324,441,bicycle
001579,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001579.jpg,114,135,269,406,person
001579,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001579.jpg,1,157,128,479,person
001580,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001580.jpg,209,67,433,341,person
001580,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001580.jpg,3,96,189,337,person
001580,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001580.jpg,3,156,483,368,sofa
001580,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001580.jpg,1,82,43,273,pottedplant
001580,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001580.jpg,167,224,210,375,bottle
001580,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001580.jpg,138,252,195,375,bottle
001586,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001586.jpg,28,54,429,329,horse
001586,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001586.jpg,211,40,331,237,person
001590,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001590.jpg,148,223,231,450,bottle
001590,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001590.jpg,303,40,375,324,tvmonitor
001593,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001593.jpg,125,128,276,433,person
001593,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001593.jpg,195,336,382,500,person
001593,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001593.jpg,264,259,339,355,person
001593,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001593.jpg,315,242,412,424,person
001593,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001593.jpg,17,238,128,410,person
001593,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001593.jpg,17,425,423,500,diningtable
001593,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001593.jpg,334,77,423,363,pottedplant
001594,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001594.jpg,270,153,334,208,sheep
001594,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001594.jpg,231,153,269,209,sheep
001594,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001594.jpg,179,149,206,210,sheep
001594,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001594.jpg,151,142,180,210,sheep
001594,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001594.jpg,206,150,239,212,sheep
001594,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001594.jpg,335,93,400,218,person
001594,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001594.jpg,253,177,302,238,dog
001597,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001597.jpg,227,135,330,291,bird
001604,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001604.jpg,1,115,45,186,car
001604,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001604.jpg,8,107,234,230,car
001604,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001604.jpg,110,126,291,264,car
001604,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001604.jpg,245,88,500,340,car
001607,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001607.jpg,21,1,500,374,dog
001610,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001610.jpg,16,56,368,276,cat
001611,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001611.jpg,159,213,292,500,person
001611,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001611.jpg,158,171,425,500,person
001612,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001612.jpg,157,105,466,277,train
001622,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001622.jpg,211,299,235,419,bicycle
001622,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001622.jpg,200,238,247,391,person
001622,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001622.jpg,156,253,167,291,person
001622,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001622.jpg,139,252,153,291,person
001622,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001622.jpg,1,247,149,418,car
001622,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001622.jpg,3,350,57,473,car
001622,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001622.jpg,195,265,205,298,car
001627,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001627.jpg,104,7,280,475,person
001630,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001630.jpg,26,14,54,114,person
001630,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001630.jpg,190,27,268,214,person
001630,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001630.jpg,74,95,200,358,person
001630,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001630.jpg,155,196,343,500,person
001630,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001630.jpg,333,32,373,255,person
001630,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001630.jpg,85,231,200,428,bicycle
001630,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001630.jpg,149,358,340,500,bicycle
001633,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001633.jpg,71,177,419,373,diningtable
001633,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001633.jpg,206,210,388,374,chair
001633,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001633.jpg,116,165,263,364,chair
001636,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001636.jpg,59,123,121,216,bicycle
001643,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001643.jpg,1,1,486,326,sofa
001643,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001643.jpg,1,42,472,323,dog
001649,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001649.jpg,98,274,202,500,chair
001649,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001649.jpg,12,53,438,499,person
001650,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001650.jpg,109,146,161,192,tvmonitor
001650,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001650.jpg,380,204,500,333,sofa
001650,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001650.jpg,309,171,450,272,chair
001651,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001651.jpg,63,121,342,500,person
001651,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001651.jpg,241,274,364,500,chair
001654,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001654.jpg,1,135,32,261,bicycle
001654,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001654.jpg,28,169,86,248,bicycle
001654,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001654.jpg,111,181,179,261,bicycle
001654,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001654.jpg,137,164,303,303,bicycle
001654,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001654.jpg,253,187,433,316,bicycle
001654,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001654.jpg,274,100,402,275,person
001654,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001654.jpg,145,66,284,266,person
001654,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001654.jpg,28,121,85,214,person
001654,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001654.jpg,2,82,29,161,person
001654,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001654.jpg,117,131,167,259,person
001654,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001654.jpg,335,46,364,58,car
001654,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001654.jpg,358,43,382,57,car
001654,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001654.jpg,379,39,400,50,car
001661,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001661.jpg,107,199,330,374,sheep
001662,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001662.jpg,11,106,482,269,car
001669,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001669.jpg,21,75,364,337,cat
001673,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001673.jpg,36,110,440,319,cat
001673,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001673.jpg,418,1,482,131,bottle
001676,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001676.jpg,30,38,483,219,car
001680,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001680.jpg,91,104,331,500,dog
001683,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001683.jpg,364,207,403,284,chair
001683,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001683.jpg,323,206,362,280,chair
001683,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001683.jpg,285,206,323,287,chair
001683,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001683.jpg,244,208,288,289,chair
001683,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001683.jpg,224,213,430,279,diningtable
001683,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001683.jpg,392,200,431,279,chair
001684,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001684.jpg,17,6,465,422,bird
001688,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001688.jpg,61,11,415,373,motorbike
001690,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001690.jpg,333,55,405,286,person
001690,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001690.jpg,40,101,182,292,horse
001699,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001699.jpg,43,56,424,332,horse
001699,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001699.jpg,2,115,57,182,car
001707,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001707.jpg,10,130,378,499,bird
001708,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001708.jpg,6,93,498,245,aeroplane
001711,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001711.jpg,429,160,500,359,horse
001711,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001711.jpg,312,1,430,153,person
001711,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001711.jpg,3,1,41,209,person
001711,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001711.jpg,35,1,72,89,person
001711,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001711.jpg,418,170,447,218,person
001711,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001711.jpg,411,174,428,194,person
001711,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001711.jpg,389,181,424,228,person
001711,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001711.jpg,216,117,250,165,person
001713,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001713.jpg,35,64,479,356,cow
001714,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001714.jpg,127,302,208,357,sheep
001717,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001717.jpg,1,111,58,169,tvmonitor
001717,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001717.jpg,371,160,476,404,person
001717,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/001717.jpg,227,99,365,404,person
