image_id,image,segmentation_mask
008932,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008932.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008932.png
008944,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008944.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008944.png
008948,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008948.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008948.png
008973,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008973.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008973.png
008980,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008980.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008980.png
009068,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009068.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009068.png
009209,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009209.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009209.png
009245,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009245.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009245.png
009251,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009251.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009251.png
009252,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009252.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009252.png
009295,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009295.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009295.png
009327,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009327.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009327.png
009392,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009392.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009392.png
009413,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009413.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009413.png
009419,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009419.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009419.png
009422,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009422.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009422.png
009446,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009446.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009446.png
009458,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009458.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009458.png
009562,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009562.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009562.png
009605,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009605.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009605.png
009618,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009618.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009618.png
009654,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009654.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009654.png
009684,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009684.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009684.png
009691,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009691.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009691.png
009709,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009709.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009709.png
009756,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009756.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009756.png
009807,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009807.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009807.png
009832,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009832.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009832.png
009911,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009911.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009911.png
009938,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009938.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009938.png
