image_id,image,segmentation_mask
004291,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004291.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/004291.png
004380,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004380.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/004380.png
004392,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004392.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/004392.png
004405,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004405.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/004405.png
004423,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004423.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/004423.png
004459,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004459.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/004459.png
004468,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004468.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/004468.png
004481,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004481.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/004481.png
004500,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004500.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/004500.png
004510,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004510.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/004510.png
004537,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004537.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/004537.png
004558,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004558.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/004558.png
004627,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004627.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/004627.png
004644,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004644.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/004644.png
004649,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004649.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/004649.png
004705,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004705.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/004705.png
004707,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004707.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/004707.png
004722,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004722.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/004722.png
004768,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004768.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/004768.png
004830,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004830.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/004830.png
004841,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004841.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/004841.png
004856,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004856.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/004856.png
004866,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004866.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/004866.png
004902,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004902.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/004902.png
004948,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004948.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/004948.png
004951,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004951.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/004951.png
004998,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004998.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/004998.png
005058,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005058.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005058.png
005064,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005064.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005064.png
005086,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005086.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005086.png
005107,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005107.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005107.png
005114,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005114.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005114.png
005124,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005124.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005124.png
005130,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005130.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005130.png
005144,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005144.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005144.png
005173,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005173.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005173.png
005210,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005210.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005210.png
005212,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005212.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005212.png
005248,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005248.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005248.png
005262,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005262.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005262.png
005264,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005264.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005264.png
005273,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005273.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005273.png
005281,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005281.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005281.png
005304,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005304.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005304.png
005314,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005314.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005314.png
005331,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005331.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005331.png
005358,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005358.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005358.png
005360,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005360.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005360.png
005368,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005368.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005368.png
005430,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005430.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005430.png
005469,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005469.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005469.png
005509,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005509.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005509.png
005547,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005547.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005547.png
005600,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005600.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005600.png
005608,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005608.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005608.png
005647,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005647.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005647.png
005696,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005696.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005696.png
005702,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005702.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005702.png
005705,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005705.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005705.png
005790,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005790.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005790.png
005803,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005803.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005803.png
005813,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005813.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005813.png
005828,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005828.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005828.png
005845,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005845.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005845.png
005859,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005859.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005859.png
005878,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005878.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005878.png
005911,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005911.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005911.png
005951,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005951.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005951.png
005988,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005988.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005988.png
005989,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005989.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005989.png
006004,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006004.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006004.png
006028,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006028.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006028.png
006035,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006035.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006035.png
006046,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006046.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006046.png
006066,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006066.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006066.png
006117,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006117.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006117.png
006134,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006134.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006134.png
006136,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006136.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006136.png
006151,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006151.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006151.png
006171,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006171.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006171.png
006212,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006212.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006212.png
006241,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006241.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006241.png
006254,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006254.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006254.png
006260,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006260.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006260.png
006277,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006277.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006277.png
006281,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006281.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006281.png
006348,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006348.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006348.png
006400,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006400.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006400.png
006409,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006409.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006409.png
006444,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006444.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006444.png
006445,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006445.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006445.png
006449,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006449.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006449.png
006483,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006483.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006483.png
006530,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006530.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006530.png
006549,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006549.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006549.png
006553,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006553.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006553.png
006560,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006560.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006560.png
006585,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006585.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006585.png
006605,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006605.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006605.png
006647,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006647.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006647.png
006660,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006660.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006660.png
006661,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006661.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006661.png
006673,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006673.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006673.png
006678,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006678.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006678.png
006698,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006698.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006698.png
006699,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006699.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006699.png
006704,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006704.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006704.png
006761,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006761.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006761.png
006802,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006802.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006802.png
006803,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006803.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006803.png
006841,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006841.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006841.png
006864,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006864.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006864.png
006865,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006865.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006865.png
006866,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006866.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006866.png
006899,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006899.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006899.png
006900,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006900.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006900.png
006944,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006944.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006944.png
007003,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007003.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007003.png
007007,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007007.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007007.png
007021,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007021.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007021.png
007048,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007048.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007048.png
007084,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007084.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007084.png
007109,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007109.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007109.png
007130,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007130.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007130.png
007154,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007154.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007154.png
007165,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007165.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007165.png
007168,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007168.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007168.png
007211,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007211.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007211.png
007230,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007230.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007230.png
007250,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007250.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007250.png
007398,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007398.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007398.png
007414,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007414.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007414.png
007417,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007417.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007417.png
007432,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007432.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007432.png
007470,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007470.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007470.png
007477,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007477.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007477.png
007480,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007480.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007480.png
007481,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007481.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007481.png
007493,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007493.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007493.png
007498,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007498.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007498.png
007523,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007523.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007523.png
007524,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007524.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007524.png
007530,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007530.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007530.png
007585,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007585.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007585.png
007621,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007621.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007621.png
007624,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007624.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007624.png
007649,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007649.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007649.png
007688,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007688.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007688.png
007748,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007748.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007748.png
007772,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007772.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007772.png
007773,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007773.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007773.png
007795,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007795.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007795.png
007810,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007810.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007810.png
007815,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007815.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007815.png
007836,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007836.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007836.png
007878,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007878.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007878.png
007890,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007890.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007890.png
007902,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007902.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007902.png
007908,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007908.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007908.png
007947,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007947.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007947.png
007996,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007996.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007996.png
008043,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008043.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008043.png
008051,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008051.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008051.png
008072,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008072.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008072.png
008084,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008084.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008084.png
008085,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008085.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008085.png
008106,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008106.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008106.png
008140,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008140.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008140.png
008142,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008142.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008142.png
008203,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008203.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008203.png
008204,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008204.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008204.png
008218,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008218.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008218.png
008222,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008222.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008222.png
008260,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008260.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008260.png
008307,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008307.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008307.png
008374,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008374.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008374.png
008403,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008403.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008403.png
008415,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008415.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008415.png
008430,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008430.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008430.png
